,time_left,ct_score,t_score,map,bomb_planted,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive
79546,35.06,8,13,de_inferno,0,300,291,287,0,7950,5850,3,0,3,3,3
79547,21.23,8,13,de_inferno,1,100,100,100,0,4000,2050,1,0,1,1,1
79548,174.91,8,14,de_inferno,0,500,500,0,0,25100,27250,0,0,0,5,5
79549,114.98,8,14,de_inferno,0,500,500,500,500,500,4950,1,5,0,5,5
79550,95.27,8,14,de_inferno,0,460,500,485,500,500,4950,1,5,0,5,5
79551,75.89,8,14,de_inferno,0,308,400,367,400,500,4800,1,4,0,4,4
79552,56.12,8,14,de_inferno,0,308,200,367,200,700,350,1,2,0,4,2
79553,36.22,8,14,de_inferno,0,308,200,367,200,700,350,1,2,0,4,2
79554,34.33,8,14,de_inferno,1,185,178,259,195,550,950,0,2,0,3,2
79555,14.38,8,14,de_inferno,1,143,0,259,0,1150,0,0,0,0,3,0
79556,174.84,9,14,de_inferno,0,500,500,259,0,19200,16850,0,0,0,5,5
79557,155.14,9,14,de_inferno,0,500,500,459,200,3750,10850,3,1,2,5,5
79558,95.82,9,14,de_inferno,0,500,400,459,100,3850,7500,3,0,2,5,4
79559,76.36,9,14,de_inferno,0,500,400,459,100,3850,7500,3,0,2,5,4
79560,56.69,9,14,de_inferno,0,300,200,292,100,3150,4100,2,0,1,3,2
79561,174.91,10,14,de_inferno,0,500,500,255,0,20900,20650,2,0,1,5,5
79562,115.0,10,14,de_inferno,0,500,500,463,400,3700,1200,5,4,4,5,5
79563,95.08,10,14,de_inferno,0,489,395,463,297,3800,900,5,3,4,5,4
79564,75.12,10,14,de_inferno,0,489,295,463,197,4100,400,5,2,4,5,3
79565,55.41,10,14,de_inferno,0,489,252,463,182,4100,400,5,2,4,5,3
79566,35.92,10,14,de_inferno,0,400,52,363,81,3950,450,4,1,4,4,1
79567,174.91,11,14,de_inferno,0,500,500,363,0,20850,13500,4,0,4,5,5
79568,155.02,11,14,de_inferno,0,500,500,463,0,10250,11700,5,0,5,5,5
79569,95.71,11,14,de_inferno,0,437,480,440,97,10250,8950,5,0,5,5,5
79570,76.27,11,14,de_inferno,0,437,480,440,97,10250,8950,5,0,5,5,5
79571,56.41,11,14,de_inferno,0,437,480,440,97,10250,8950,5,0,5,5,5
79572,174.85,12,14,de_inferno,0,500,500,338,0,27600,23750,4,0,4,5,5
79573,114.89,12,14,de_inferno,0,500,500,438,500,17400,650,5,5,5,5,5
79574,94.95,12,14,de_inferno,0,427,457,411,494,17400,650,5,5,5,5,5
79575,74.91,12,14,de_inferno,0,272,314,319,399,14550,900,4,4,4,4,4
79576,54.91,12,14,de_inferno,0,272,314,319,399,14550,900,4,4,4,4,4
79577,39.28,12,14,de_inferno,1,100,230,80,390,3000,2100,1,4,1,1,4
79578,19.16,12,14,de_inferno,1,100,230,80,390,3000,2100,1,4,1,1,4
79579,174.86,12,15,de_inferno,0,500,500,78,378,24700,19650,1,4,1,5,5
79580,114.82,12,15,de_inferno,0,500,500,478,478,800,10650,4,5,2,5,5
79581,94.88,12,15,de_inferno,0,400,500,378,477,800,10550,3,5,2,4,5
79583,21.87,12,15,de_inferno,1,100,417,99,457,0,11750,0,5,1,1,5
79584,174.96,0,0,de_dust2,0,500,500,0,0,4000,4000,0,0,0,5,5
79585,114.97,0,0,de_dust2,0,500,500,300,300,650,650,0,0,1,5,5
79586,94.98,0,0,de_dust2,0,489,400,293,200,950,500,0,0,1,5,4
79588,54.98,0,0,de_dust2,0,198,7,193,0,1700,400,0,0,0,3,1
79589,34.98,0,0,de_dust2,0,198,7,193,0,1700,400,0,0,0,3,1
79590,174.96,1,0,de_dust2,0,500,500,185,0,18400,10750,0,0,0,5,5
79591,114.96,1,0,de_dust2,0,500,500,500,500,100,350,5,4,0,5,5
79592,94.96,1,0,de_dust2,0,500,458,500,490,100,350,5,4,0,5,5
79593,74.95,1,0,de_dust2,0,500,458,500,490,100,350,5,4,0,5,5
79594,54.95,1,0,de_dust2,0,400,458,400,490,100,650,4,4,0,4,5
79595,34.95,1,0,de_dust2,0,400,458,400,490,100,650,4,4,0,4,5
79596,14.95,1,0,de_dust2,0,331,300,386,300,700,100,4,3,0,4,3
79597,174.93,2,0,de_dust2,0,500,500,373,0,18150,12650,4,0,0,5,5
79598,114.91,2,0,de_dust2,0,500,500,473,0,10850,11650,5,0,3,5,5
79599,94.91,2,0,de_dust2,0,351,345,371,0,7650,9100,4,0,3,4,4
79600,74.91,2,0,de_dust2,0,350,343,370,0,7650,9100,4,0,3,4,4
79601,54.91,2,0,de_dust2,0,350,227,370,0,7950,6700,4,0,3,4,3
79602,34.91,2,0,de_dust2,0,99,100,191,0,3150,3050,2,0,2,2,1
79603,174.91,3,0,de_dust2,0,500,500,180,0,28100,26650,2,0,2,5,5
79604,114.91,3,0,de_dust2,0,500,500,480,500,6450,2050,4,5,3,5,5
79605,94.91,3,0,de_dust2,0,441,400,480,400,6350,1950,4,4,3,5,4
79606,74.9,3,0,de_dust2,0,341,400,380,400,2850,2250,3,4,2,4,4
79607,54.9,3,0,de_dust2,0,141,328,187,374,450,2850,1,4,1,2,4
79608,34.9,3,0,de_dust2,0,141,328,187,374,450,2850,1,4,1,2,4
79609,22.15,3,0,de_dust2,1,141,328,187,374,450,3150,1,4,1,2,4
79610,2.15,3,0,de_dust2,1,141,328,187,374,450,3150,1,4,1,2,4
79611,174.92,3,1,de_dust2,0,500,500,187,356,13350,20750,1,4,1,5,5
79612,114.93,3,1,de_dust2,0,500,500,487,456,450,12650,2,5,2,5,5
79613,94.93,3,1,de_dust2,0,500,500,487,456,450,12650,2,5,2,5,5
79614,74.93,3,1,de_dust2,0,500,500,487,456,450,12650,2,5,2,5,5
79615,54.93,3,1,de_dust2,0,500,464,487,443,450,12650,2,5,2,5,5
79616,34.93,3,1,de_dust2,0,200,201,200,326,100,10100,1,4,0,2,4
79617,29.8,3,1,de_dust2,1,200,201,200,326,100,10400,1,4,0,2,4
79618,9.8,3,1,de_dust2,1,200,197,200,326,100,10400,1,4,0,2,4
79619,174.92,3,2,de_dust2,0,500,500,200,317,10250,31350,1,4,0,5,5
79620,114.92,3,2,de_dust2,0,500,500,200,417,10250,22450,1,5,0,5,5
79621,94.92,3,2,de_dust2,0,462,500,200,417,10250,22450,1,5,0,5,5
79622,74.92,3,2,de_dust2,0,462,500,200,417,10250,22450,1,5,0,5,5
79623,54.91,3,2,de_dust2,0,462,500,200,417,10250,22450,1,5,0,5,5
79624,34.91,3,2,de_dust2,0,462,500,200,417,10250,22450,1,5,0,5,5
79625,14.91,3,2,de_dust2,0,260,300,100,262,6350,13400,1,3,0,3,3
79626,21.95,3,2,de_dust2,1,200,300,100,262,4150,14000,1,3,0,2,3
79627,1.95,3,2,de_dust2,1,200,200,100,187,4450,5950,1,2,0,2,2
79628,175.0,3,3,de_dust2,0,500,500,0,0,4000,4000,0,0,0,5,5
79629,165.86,3,3,de_dust2,0,500,500,500,482,2800,24750,2,5,1,5,5
79630,105.86,3,3,de_dust2,0,500,500,500,482,2000,23950,2,5,1,5,5
79631,85.88,3,3,de_dust2,0,500,500,500,482,2000,23950,2,5,1,5,5
79632,65.88,3,3,de_dust2,0,500,378,500,377,2100,22300,2,4,1,5,4
79633,45.88,3,3,de_dust2,0,400,376,400,374,1900,22400,1,4,1,4,4
79634,25.88,3,3,de_dust2,0,348,276,392,274,2200,15650,1,3,1,4,3
79635,37.48,3,3,de_dust2,1,190,155,196,174,400,11500,0,2,0,2,2
79636,174.95,3,4,de_dust2,0,500,500,0,92,17500,41800,0,1,0,5,5
79637,114.95,3,4,de_dust2,0,500,500,0,492,14800,18550,0,5,0,5,5
79638,94.95,3,4,de_dust2,0,500,500,100,492,11850,18250,0,5,0,5,5
79639,74.95,3,4,de_dust2,0,500,379,100,390,12150,15750,0,4,0,5,4
79640,54.93,3,4,de_dust2,0,212,346,100,376,6800,16350,0,4,0,3,4
79641,174.93,3,5,de_dust2,0,500,500,0,360,29150,36300,0,4,0,5,5
79642,114.93,3,5,de_dust2,0,500,500,500,460,1600,26650,3,5,2,5,5
79643,94.93,3,5,de_dust2,0,500,500,500,460,1600,26650,3,5,2,5,5
79644,174.96,4,5,de_dust2,0,500,500,499,0,19150,33650,3,0,2,5,5
79645,114.96,4,5,de_dust2,0,500,500,499,500,13700,7600,4,5,3,5,5
79646,94.96,4,5,de_dust2,0,500,500,499,500,12800,7600,4,5,3,5,5
79647,74.96,4,5,de_dust2,0,500,500,499,500,12800,7600,4,5,3,5,5
79648,54.96,4,5,de_dust2,0,500,457,499,485,12800,7600,4,5,3,5,5
79649,34.96,4,5,de_dust2,0,500,457,499,485,12800,7600,4,5,3,5,5
79650,14.96,4,5,de_dust2,0,419,257,487,285,13400,5050,4,3,3,5,3
79651,174.93,5,5,de_dust2,0,500,500,380,100,30050,13600,3,1,2,5,5
79652,114.93,5,5,de_dust2,0,500,500,480,500,18100,700,5,5,5,5,5
79653,94.94,5,5,de_dust2,0,500,500,480,500,17600,700,5,5,5,5,5
79654,74.94,5,5,de_dust2,0,396,500,380,500,12950,800,4,5,4,4,5
79655,54.92,5,5,de_dust2,0,396,500,380,500,12950,800,4,5,4,4,5
79656,34.92,5,5,de_dust2,0,196,379,180,395,7750,1000,2,4,2,2,4
79657,28.89,5,5,de_dust2,1,196,379,180,395,7750,1300,2,4,2,2,4
79658,8.89,5,5,de_dust2,1,196,379,180,395,7750,1300,2,4,2,2,4
79659,174.95,5,6,de_dust2,0,500,500,180,373,29900,19200,2,4,2,5,5
79660,114.95,5,6,de_dust2,0,500,500,480,473,10350,10100,3,5,4,5,5
79661,94.95,5,6,de_dust2,0,500,500,480,473,10150,10100,3,5,4,5,5
79662,74.95,5,6,de_dust2,0,500,500,480,473,10150,10100,3,5,4,5,5
79663,54.95,5,6,de_dust2,0,500,500,480,473,10150,10100,3,5,4,5,5
79664,30.14,5,6,de_dust2,1,200,144,180,190,7650,5650,2,2,2,2,2
79665,10.14,5,6,de_dust2,1,100,144,93,190,5450,5750,1,2,1,1,2
79666,174.95,5,7,de_dust2,0,500,500,93,170,25150,28700,1,2,1,5,5
79667,114.95,5,7,de_dust2,0,500,500,493,470,4100,12100,2,5,3,5,5
79668,94.95,5,7,de_dust2,0,500,500,493,470,3900,11800,2,5,3,5,5
79669,74.95,5,7,de_dust2,0,500,500,493,470,3900,11800,2,5,3,5,5
79670,54.95,5,7,de_dust2,0,458,300,493,361,4200,11400,2,4,3,5,4
79671,34.95,5,7,de_dust2,0,358,188,393,165,4450,7950,2,2,3,4,2
79672,174.95,6,7,de_dust2,0,500,500,393,0,21450,19100,2,0,3,5,5
79673,114.96,6,7,de_dust2,0,500,500,493,500,9550,1600,5,5,5,5,5
79674,94.96,6,7,de_dust2,0,500,500,493,497,9250,1550,5,5,5,5,5
79675,74.96,6,7,de_dust2,0,374,478,383,492,7700,1850,4,5,4,4,5
79676,26.49,6,7,de_dust2,1,300,478,293,492,6550,2750,3,5,3,3,5
79677,6.46,6,7,de_dust2,1,300,478,293,492,6550,2750,3,5,3,3,5
79678,174.93,6,8,de_dust2,0,500,500,293,474,21250,20250,3,5,3,5,5
79679,114.93,6,8,de_dust2,0,500,500,493,474,3300,6550,5,5,5,5,5
79680,94.93,6,8,de_dust2,0,300,350,293,432,1350,6650,3,5,3,3,5
79681,37.25,6,8,de_dust2,1,100,280,100,336,450,4550,1,4,1,1,4
79682,174.95,9,6,de_dust2,0,500,500,0,0,4000,4000,0,0,0,5,5
79683,114.95,9,6,de_dust2,0,500,500,400,400,600,600,0,0,1,5,5
79684,94.95,9,6,de_dust2,0,492,491,400,395,600,600,0,0,1,5,5
79685,74.95,9,6,de_dust2,0,292,276,200,287,600,750,0,0,1,3,3
79686,174.96,9,7,de_dust2,0,500,500,0,287,10700,18350,0,0,0,5,5
79687,114.96,9,7,de_dust2,0,500,500,500,500,450,250,2,5,0,5,5
79688,94.96,9,7,de_dust2,0,461,500,496,500,450,250,2,5,0,5,5
79689,74.96,9,7,de_dust2,0,461,500,496,500,450,250,2,5,0,5,5
79690,54.95,9,7,de_dust2,0,461,500,496,500,450,250,2,5,0,5,5
79691,34.95,9,7,de_dust2,0,216,230,284,293,550,1100,1,3,0,3,3
79692,14.95,9,7,de_dust2,0,155,230,188,293,550,1400,1,3,0,2,3
79693,21.18,9,7,de_dust2,1,100,230,100,293,250,2000,1,3,0,1,3
79694,1.18,9,7,de_dust2,1,100,230,100,293,250,2000,1,3,0,1,3
79695,174.95,9,8,de_dust2,0,500,500,100,291,13050,19550,1,3,0,5,5
79696,114.95,9,8,de_dust2,0,500,500,100,491,11850,7550,1,5,0,5,5
79697,94.95,9,8,de_dust2,0,492,432,97,466,11850,7550,1,5,0,5,5
79698,74.95,9,8,de_dust2,0,400,352,0,434,9500,8150,0,5,0,4,5
79699,36.35,9,8,de_dust2,1,400,352,0,434,9500,8450,0,5,0,4,5
79700,16.35,9,8,de_dust2,1,400,352,0,434,9500,8450,0,5,0,4,5
79701,174.93,9,9,de_dust2,0,500,500,0,421,26350,26250,0,5,0,5,5
79702,114.93,9,9,de_dust2,0,500,500,400,421,550,23250,3,5,0,5,5
79703,94.93,9,9,de_dust2,0,500,450,400,408,250,23250,3,5,0,5,5
79704,74.91,9,9,de_dust2,0,483,208,394,264,650,12550,3,3,0,5,3
79705,54.91,9,9,de_dust2,0,470,208,392,264,650,12550,3,3,0,5,3
79706,34.91,9,9,de_dust2,0,381,181,294,258,650,12850,2,3,0,4,3
79707,14.92,9,9,de_dust2,0,183,60,194,156,500,8500,1,2,0,2,2
79708,174.91,10,9,de_dust2,0,500,500,188,0,17800,31150,1,0,0,5,5
79709,114.91,10,9,de_dust2,0,500,500,488,500,3000,5100,4,5,1,5,5
79710,94.9,10,9,de_dust2,0,500,500,488,500,3000,5100,4,5,1,5,5
79711,74.9,10,9,de_dust2,0,500,500,488,500,3000,5100,4,5,1,5,5
79712,54.9,10,9,de_dust2,0,400,300,388,300,3050,4250,4,3,1,4,3
79713,34.9,10,9,de_dust2,0,300,200,300,200,1900,2350,3,2,0,3,2
79714,174.95,11,9,de_dust2,0,500,500,100,0,20650,15800,1,0,0,5,5
79715,175.0,11,9,de_dust2,0,500,500,200,0,15650,15800,2,0,0,5,5
79716,169.14,11,9,de_dust2,0,500,500,500,0,3750,15800,5,0,0,5,5
79717,109.14,11,9,de_dust2,0,500,500,500,100,2150,10700,5,1,0,5,5
79718,89.12,11,9,de_dust2,0,500,500,500,100,2150,10400,5,1,0,5,5
79719,69.12,11,9,de_dust2,0,500,500,500,100,2150,10400,5,1,0,5,5
79720,49.12,11,9,de_dust2,0,400,300,400,100,2100,4550,4,1,0,4,3
79721,29.23,11,9,de_dust2,1,400,200,400,0,2400,4450,4,0,0,4,2
79722,9.23,11,9,de_dust2,1,300,0,300,0,3300,0,3,0,0,3,0
79723,174.94,12,9,de_dust2,0,500,500,300,0,22650,27300,3,0,0,5,5
79724,114.94,12,9,de_dust2,0,500,500,500,500,7650,2800,5,5,3,5,5
79725,94.94,12,9,de_dust2,0,500,429,500,485,7350,2800,5,5,3,5,5
79726,74.92,12,9,de_dust2,0,406,80,464,185,8250,1100,5,2,3,5,2
79727,54.92,12,9,de_dust2,0,146,29,259,85,4700,500,3,1,1,3,1
79728,34.92,12,9,de_dust2,0,146,29,259,85,4700,500,3,1,1,3,1
79729,14.92,12,9,de_dust2,0,146,29,259,85,4700,500,3,1,1,3,1
79730,174.95,13,9,de_dust2,0,500,500,259,85,24800,15000,3,1,1,5,5
79731,175.0,13,9,de_dust2,0,500,500,459,85,14200,14500,5,1,4,5,5
79732,174.88,13,9,de_dust2,0,500,500,459,285,9200,9650,5,2,5,5,5
79733,114.88,13,9,de_dust2,0,500,500,459,385,9200,7600,5,2,5,5,5
79734,94.88,13,9,de_dust2,0,490,400,458,285,9300,5900,5,2,5,5,4
79735,74.88,13,9,de_dust2,0,390,400,358,284,5750,6200,4,2,4,4,4
79736,54.88,13,9,de_dust2,0,390,274,358,175,5850,4900,4,1,4,4,3
79737,21.84,13,9,de_dust2,1,390,264,358,175,5850,5200,4,1,4,4,3
79738,174.95,14,9,de_dust2,0,500,500,356,0,27900,29200,4,0,4,5,5
79739,114.95,14,9,de_dust2,0,500,500,456,500,17300,2350,5,5,5,5,5
79740,94.95,14,9,de_dust2,0,453,400,447,400,17100,2350,5,4,5,5,4
79741,74.93,14,9,de_dust2,0,453,347,447,381,17100,2350,5,4,5,5,4
79742,54.93,14,9,de_dust2,0,453,347,447,381,17100,2350,5,4,5,5,4
79743,34.93,14,9,de_dust2,0,453,247,447,281,17200,2150,5,3,5,5,3
79744,14.93,14,9,de_dust2,0,353,114,350,197,10550,1750,4,2,4,4,2
79745,174.95,15,9,de_dust2,0,500,500,294,0,34150,19950,3,0,3,5,5
79746,114.97,15,9,de_dust2,0,500,500,494,500,19350,400,5,5,5,5,5
79747,94.95,15,9,de_dust2,0,400,478,394,492,16150,700,4,5,4,4,5
79748,74.95,15,9,de_dust2,0,214,178,271,192,14500,200,3,2,3,3,2
79749,54.95,15,9,de_dust2,0,158,16,181,80,13250,350,2,1,2,2,1
79750,34.95,15,9,de_dust2,0,158,16,181,80,13250,350,2,1,2,2,1
79751,174.93,0,0,de_mirage,0,500,500,0,0,4000,4000,0,0,0,5,5
79752,114.93,0,0,de_mirage,0,500,500,400,400,700,700,0,0,1,5,5
79753,94.93,0,0,de_mirage,0,482,448,388,372,700,700,0,0,1,5,5
79754,20.41,0,0,de_mirage,1,351,200,279,100,1450,850,0,0,1,4,2
79755,174.92,1,0,de_mirage,0,500,500,279,0,20000,14800,0,0,1,5,5
79756,114.92,1,0,de_mirage,0,500,500,492,300,950,6600,4,3,2,5,5
79757,94.92,1,0,de_mirage,0,500,500,492,500,950,1050,4,5,2,5,5
79758,74.91,1,0,de_mirage,0,500,400,492,400,1250,900,4,4,2,5,4
79759,54.91,1,0,de_mirage,0,400,300,392,300,1000,450,3,3,1,4,3
79760,34.91,1,0,de_mirage,0,300,276,300,298,350,750,3,3,1,3,3
79761,14.91,1,0,de_mirage,0,300,200,300,200,950,200,3,2,1,3,2
79762,174.93,2,0,de_mirage,0,500,500,198,0,19300,14250,2,0,0,5,5
79763,114.93,2,0,de_mirage,0,500,500,498,0,6550,12750,5,0,2,5,5
79764,94.93,2,0,de_mirage,0,300,24,298,0,4650,3450,3,0,2,3,1
79765,174.95,3,0,de_mirage,0,500,500,298,0,24600,27850,3,0,2,5,5
79766,114.96,3,0,de_mirage,0,500,500,498,500,12000,1500,4,5,3,5,5
79767,94.96,3,0,de_mirage,0,500,500,498,500,12000,1500,4,5,3,5,5
79768,74.96,3,0,de_mirage,0,500,420,498,498,12000,1500,4,5,3,5,5
79769,54.96,3,0,de_mirage,0,500,420,498,498,12000,1500,4,5,3,5,5
79770,34.96,3,0,de_mirage,0,471,320,498,398,12300,850,4,4,3,5,4
79771,14.96,3,0,de_mirage,0,313,100,398,100,11800,650,3,1,2,4,1
79772,174.95,4,0,de_mirage,0,500,500,398,0,29550,18800,3,0,2,5,5
79773,114.95,4,0,de_mirage,0,500,500,498,400,19400,10350,5,2,3,5,5
79774,94.95,4,0,de_mirage,0,500,500,498,400,19400,10350,5,2,3,5,5
79775,74.95,4,0,de_mirage,0,400,280,398,287,16300,9200,4,1,3,4,4
79776,54.95,4,0,de_mirage,0,300,210,300,200,8950,7350,3,0,2,3,3
79777,34.95,4,0,de_mirage,0,300,210,300,200,8950,7350,3,0,2,3,3
79778,14.95,4,0,de_mirage,0,200,100,200,100,4200,2500,2,0,1,2,1
79779,174.95,5,0,de_mirage,0,500,500,200,0,36750,28250,2,0,1,5,5
79780,114.96,5,0,de_mirage,0,500,500,500,500,17750,2000,5,5,3,5,5
79781,94.96,5,0,de_mirage,0,500,500,500,500,17750,2000,5,5,3,5,5
79782,74.96,5,0,de_mirage,0,500,400,500,400,17850,1200,5,4,3,5,4
79783,54.96,5,0,de_mirage,0,400,400,400,400,13050,1500,4,4,3,4,4
79784,34.96,5,0,de_mirage,0,400,300,400,300,13350,1150,4,3,3,4,3
79785,14.96,5,0,de_mirage,0,400,200,400,200,13450,1100,4,2,3,4,2
79786,174.92,6,0,de_mirage,0,500,500,400,0,34900,19300,4,0,3,5,5
79787,175.0,6,0,de_mirage,0,500,500,500,0,26100,19300,5,0,4,5,5
79788,166.2,6,0,de_mirage,0,500,500,500,300,26100,12550,5,2,4,5,5
79789,106.2,6,0,de_mirage,0,500,500,500,400,26100,9400,5,2,4,5,5
79790,86.2,6,0,de_mirage,0,446,200,498,100,27000,4400,5,0,4,5,2
79791,174.92,7,0,de_mirage,0,500,500,498,0,43850,26400,5,0,4,5,5
79792,114.92,7,0,de_mirage,0,500,500,498,500,41350,1700,5,5,4,5,5
79793,94.92,7,0,de_mirage,0,472,500,493,500,41350,1400,5,5,4,5,5
79794,74.92,7,0,de_mirage,0,372,500,393,500,33350,1700,4,5,4,4,5
79795,54.92,7,0,de_mirage,0,372,476,393,500,33350,1700,4,5,4,4,5
79796,174.95,8,0,de_mirage,0,500,500,292,0,58700,19000,3,0,3,5,5
79797,114.96,8,0,de_mirage,0,500,500,492,300,42350,12450,5,2,5,5,5
79798,94.96,8,0,de_mirage,0,300,375,292,300,19950,8250,3,2,3,3,4
79799,33.0,8,0,de_mirage,1,100,103,100,100,5700,5800,1,1,1,1,2
79800,174.95,8,1,de_mirage,0,500,500,0,100,50250,28050,0,1,0,5,5
79801,114.96,8,1,de_mirage,0,500,500,500,500,18250,10450,5,5,3,5,5
79802,94.96,8,1,de_mirage,0,491,500,500,500,18250,10450,5,5,3,5,5
79803,74.96,8,1,de_mirage,0,491,397,500,398,18350,5350,5,4,3,5,4
79804,54.96,8,1,de_mirage,0,291,97,300,98,12750,900,3,1,1,3,1
79805,174.95,9,1,de_mirage,0,500,500,200,0,35400,25850,2,0,1,5,5
79806,175.0,9,1,de_mirage,0,500,500,500,0,15550,25850,5,0,4,5,5
79807,169.84,9,1,de_mirage,0,500,500,500,100,15550,21850,5,1,4,5,5
79808,109.83,9,1,de_mirage,0,500,500,500,500,14250,2900,5,5,4,5,5
79809,89.83,9,1,de_mirage,0,300,374,300,394,10250,3000,3,4,2,3,4
79810,69.83,9,1,de_mirage,0,213,174,300,194,10650,1900,3,2,2,3,2
79811,49.83,9,1,de_mirage,0,200,74,200,94,9700,1850,2,1,2,2,1
79812,174.95,10,1,de_mirage,0,500,500,200,0,31400,20800,2,0,2,5,5
79815,35.97,10,1,de_mirage,1,299,437,300,500,6550,2400,3,5,2,3,5
79816,15.97,10,1,de_mirage,1,299,437,300,500,6550,2400,3,5,2,3,5
79817,174.96,10,2,de_mirage,0,500,500,300,478,17850,19900,3,5,2,5,5
79818,114.96,10,2,de_mirage,0,500,500,500,478,5000,15400,4,5,3,5,5
79819,94.96,10,2,de_mirage,0,500,500,500,478,5000,15100,4,5,3,5,5
79820,74.96,10,2,de_mirage,0,500,500,500,478,5000,15100,4,5,3,5,5
79821,54.95,10,2,de_mirage,0,500,500,500,478,5000,15100,4,5,3,5,5
79822,34.95,10,2,de_mirage,0,397,302,400,356,4650,13000,3,4,2,4,4
79823,24.37,10,2,de_mirage,1,387,210,395,337,4650,13300,3,4,2,4,4
79824,4.37,10,2,de_mirage,1,158,0,191,0,2400,0,2,0,2,2,0
79825,174.93,10,3,de_mirage,0,500,500,84,0,15600,33800,1,0,1,5,5
79826,114.91,10,3,de_mirage,0,500,500,184,500,13250,7650,1,5,1,5,5
79827,94.91,10,3,de_mirage,0,500,500,184,500,13250,7650,1,5,1,5,5
79828,74.91,10,3,de_mirage,0,500,500,184,500,13250,7650,1,5,1,5,5
79829,54.88,10,3,de_mirage,0,500,500,184,500,13250,7650,1,5,1,5,5
79830,174.95,11,3,de_mirage,0,500,500,84,0,31000,20050,1,0,1,5,5
79831,114.96,11,3,de_mirage,0,500,500,484,500,6950,1150,5,5,5,5,5
79832,94.96,11,3,de_mirage,0,500,418,484,480,6950,1150,5,5,5,5,5
79833,174.93,4,11,de_mirage,0,500,500,0,0,4000,4000,0,0,0,5,5
79834,114.91,4,11,de_mirage,0,500,500,300,400,550,700,0,0,1,5,5
79835,94.94,4,11,de_mirage,0,500,500,300,400,550,700,0,0,1,5,5
79837,114.95,5,11,de_mirage,0,500,500,500,0,700,10300,5,0,1,5,5
79838,94.95,5,11,de_mirage,0,500,267,500,0,1300,6200,5,0,1,5,3
79839,174.96,6,11,de_mirage,0,500,500,492,0,18450,22300,5,0,1,5,5
79840,114.97,6,11,de_mirage,0,500,500,492,500,14650,400,5,5,3,5,5
79841,94.97,6,11,de_mirage,0,500,500,492,500,14450,400,5,5,3,5,5
79842,74.96,6,11,de_mirage,0,500,498,492,499,14450,400,5,5,3,5,5
79843,54.96,6,11,de_mirage,0,300,418,292,481,9600,1000,3,5,1,3,5
79844,32.18,6,11,de_mirage,1,268,418,287,481,9600,1300,3,5,1,3,5
79845,12.18,6,11,de_mirage,1,268,318,287,381,9900,1250,3,4,1,3,4
79846,174.92,6,12,de_mirage,0,500,500,271,189,22350,18800,3,2,1,5,5
79847,114.92,6,12,de_mirage,0,500,500,471,489,6350,3500,4,5,4,5,5
79848,94.91,6,12,de_mirage,0,500,476,471,480,6000,3500,5,5,4,5,5
79849,74.91,6,12,de_mirage,0,500,476,471,479,6000,3500,5,5,4,5,5
79850,54.91,6,12,de_mirage,0,500,476,471,479,6000,3500,5,5,4,5,5
79851,34.91,6,12,de_mirage,0,362,119,387,186,6500,2000,4,2,3,4,2
79852,174.95,7,12,de_mirage,0,500,500,387,0,23550,13300,4,0,3,5,5
79853,114.95,7,12,de_mirage,0,500,500,487,0,15450,12700,5,0,4,5,5
79854,94.95,7,12,de_mirage,0,500,500,487,0,15450,12700,5,0,4,5,5
79855,174.95,8,12,de_mirage,0,500,500,264,0,32800,25300,3,0,3,5,5
79856,114.96,8,12,de_mirage,0,500,500,464,500,17400,1800,4,5,3,5,5
79857,94.96,8,12,de_mirage,0,400,400,368,399,10650,2050,3,4,2,4,4
79858,74.96,8,12,de_mirage,0,268,100,368,100,11150,1300,3,1,2,4,1
79859,54.96,8,12,de_mirage,0,268,100,368,100,11150,1300,3,1,2,4,1
79860,34.96,8,12,de_mirage,0,208,100,268,100,8550,1600,2,1,2,3,1
79861,14.96,8,12,de_mirage,0,208,100,268,100,8550,1600,2,1,2,3,1
79862,174.92,9,12,de_mirage,0,500,500,268,100,34250,14000,2,1,2,5,5
79863,175.0,9,12,de_mirage,0,500,500,468,100,21150,13400,4,1,3,5,5
79864,166.16,9,12,de_mirage,0,500,500,468,300,20350,9700,4,1,3,5,5
79865,106.16,9,12,de_mirage,0,500,500,468,300,18900,8100,5,1,4,5,5
79866,86.16,9,12,de_mirage,0,437,500,445,300,18900,8100,5,1,4,5,5
79867,66.14,9,12,de_mirage,0,289,500,263,300,13100,8700,3,1,2,3,5
79868,174.95,9,13,de_mirage,0,500,500,0,300,26200,25850,0,1,0,5,5
79869,114.95,9,13,de_mirage,0,500,500,500,500,950,12550,2,5,0,5,5
79870,94.95,9,13,de_mirage,0,300,200,300,199,150,3700,1,2,0,3,2
79871,29.23,9,13,de_mirage,1,100,100,100,99,100,600,1,1,0,1,1
79872,174.92,9,14,de_mirage,0,500,500,0,99,11450,30200,0,1,0,5,5
79873,175.0,9,14,de_mirage,0,500,500,0,499,11450,9800,0,5,0,5,5
79874,173.45,9,14,de_mirage,0,500,500,0,499,11450,9800,0,5,0,5,5
79875,113.45,9,14,de_mirage,0,500,500,0,499,9850,9800,0,5,0,5,5
79876,93.45,9,14,de_mirage,0,500,500,0,499,9850,9500,0,5,0,5,5
